cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0090630,"activation of GTPase activity",53,"NGEF, ARHGAP45, TBC1D2, ARHGAP29, RALGAPB, SYDE2, ARHGAP25, ARHGAP42, SIPA1, TBC1D9B, ARHGEF16, TBC1D12, BCR, RCC2, TBC1D26, NDEL1, TBC1D8, WNT5A, TSC1, TBC1D10C, TBC1D30, RALGAPA2, RASGRP1, GMIP, TBC1D16, SIPA1L2, TBC1D13, SGSM1, TBCK, EVI5, ABR, USP6NL, TIAM1, DOCK7, RASGRF1, RUNDC1, RAP1GAP, RAPGEF1, NEDD9, GARNL3, RHOG, EIF5, TBC1D4, TBC1D14, SIPA1L1, TBC1D1, SIPA1L3, RALGAPA1, TBC1D8B, TIAM2, SGSM2, NTRK3, ARHGAP22",0.127699534892407,0.000301521750699307,0.00918639325063839,2e-05,0.00050125
GO:0034765,"regulation of ion transmembrane transport",75,"CACNA1I, KCNA4, SCN3B, CYBB, SCN7A, HCN4, KCNJ2, KCNH5, KCNQ5, KCNK10, KCNB2, CACNA1E, CACNA2D1, KCND3, KCNF1, SCN2A, KCNK12, NEDD4L, KCNJ8, KCNC4, KCNH4, CACNG7, CACNA2D2, CACNA1H, KCNJ16, SCN3A, KCNG1, KCNA2, HVCN1, WWP2, CACNB1, SCN9A, TMEM109, CACNA1A, KCNQ3, KCNH1, CACNB3, CACNA1B, KCNC2, KCNB1, CLIC5, ASIC2, KCNH6, KCNJ12, CLCN2, KCNA1, HCN1, CACNA1G, TPCN1, KCNH7, CALHM1, KCNQ1, CACNG8, KCNC3, KCNJ4, KCNJ11, HCN2, CACNA2D3, KCNA3, KCNH2, HCN3, KCNG3, KCNC1, CACNB2, KCNJ5, KCNQ2, SCN1A, KCNS3, KCNJ14, CACNA1C, KCNJ3, KCNV2, SCN8A, KCNV1, CACNG6",0.137050017037211,0.000312669268472954,0.00918639325063839,6e-05,0.001203
GO:0007517,"muscle organ development",45,"PRR14, NEB, KMT5B, FHL1, EID2B, ANKRD2, CRYAB, CHD2, CACNA1H, ITGA7, SRPK3, ZFHX3, MRAS, MKX, UTRN, ITGA11, SGCE, CHODL, CENPF, LAMA2, MSX1, FKTN, ITGB1BP2, SGCD, POU6F1, SPEG, CAVIN4, BVES, IGF1, CAPN3, MEF2A, PAXBP1, NRG1, SIRT1, BTBD1, EGR3, FHL3, MEF2C, DMD, TBX1, TWIST1, XBP1, LMNA, ETV1, COPRS",0.0977597152711145,0.000328166219386916,0.00918639325063839,2e-05,0.00050125
GO:0032092,"positive regulation of protein binding",38,"STK4, RIPK2, ADD1, NVL, SPON1, EPB41L5, WNT5A, TRIB3, RAPGEF2, ACE, CDK5, DACT1, LRRK2, TICAM1, DERL1, USP33, EPB41, ADD2, CLDN5, TCF7L2, SPPL3, IDE, FKBP1A, PLXND1, TIAM1, NMD3, HSP90AB1, PIN1, MFNG, BAMBI, RALB, RAN, ARHGEF7, AKTIP, EPHB6, PKD1, B2M, PLK2",0.0845042968009596,0.000337730227137456,0.00918639325063839,2e-05,0.00050125
GO:1990830,"cellular response to leukemia inhibitory factor",51,"B3GNT2, EFHC2, MTF2, HELLS, GLDC, MYNN, VEGFC, KDM3A, SNX10, SYNGR1, CTBP2, ARID5B, PRDM5, MCF2, NRP2, CTH, SPOCK2, TLE4, SRM, GCLM, BSPRY, NFYB, RNMT, MRPL15, TFRC, NUP35, SHMT1, ABCG4, NEFH, MRAS, SSTR1, PARP16, JARID2, PAX6, SLC25A5, DTX1, INA, HK2, GFPT2, ADAM23, KDM5B, SPRY4, RNF138, FZD4, RIF1, SOX17, PMM1, PFKP, PCOLCE2, SIRT1, ABCD4",0.130819634352938,0.000353361141157915,0.00918639325063839,0.00018,0.00257785714285714
GO:0071300,"cellular response to retinoic acid",34,"AQP1, NTRK3, MYB, TNC, TBX1, WNT10B, PPARG, LTK, WNT5A, BRINP1, HDAC2, SERPINF1, CYP26B1, ABCA1, EPHA3, LYN, FZD7, WNT6, TNF, FZD10, RORB, MYC, WNT7B, ADNP2, NDUFA13, BRINP2, WNT3, FZD4, RET, ZNF35, TESC, BRINP3, HTRA2, FGFR2",0.084936734870068,0.000366539381571607,0.00918639325063839,0.00016,0.0023762962962963
GO:1903779,"regulation of cardiac conduction",31,"RYR3, NPPA, FXYD6, ATP2B3, ATP1A3, ATP2B4, FKBP1B, SLC8A1, STIM1, SLC8A2, RYR1, ATP2B1, ABCC9, ATP1B3, ITPR2, NPR2, FXYD1, FXYD7, ATP2B2, ATP1A1, NOS1, KCNJ11, RYR2, ITPR3, TRPC1, ITPR1, ATP1A4, ATP2A2, CASQ1, TMEM65, ATP1B1",0.121647083019393,0.000417558654531303,0.00984947179217955,0,0
GO:0070588,"calcium ion transmembrane transport",61,"CACNA1B, GRIN3A, CACNA1A, TRPC1, CACNG7, CACNB2, PKD2L1, STIM2, ITGAV, P2RX4, ANXA2, TRPM7, ATP2A2, CACNA2D2, PKD2, SLC24A4, SLC24A2, CACNG4, TRPM3, SLC24A3, EDNRA, TRPC4, CACNB4, ATP2C2, EDNRB, TRPM2, CACHD1, TRPC5, GAS6, ORAI2, MCOLN1, TRPV2, OPRM1, CALHM1, CACNA1H, CACNG8, SLC8A1, CACNG3, PANX1, EDN1, P2RY12, SLC8A2, RYR3, CACNA1E, CACNA1C, TRPC3, ASIC1, FKBP1A, CACNG6, ATP2B2, CACNA1G, CACNA1I, TMEM165, CACNA2D3, GPM6A, ATP2B4, ATP2C1, ANXA6, CACNG2, PKD1, SLC25A25",0.0666372774335244,0.000463047608837086,0.010315671730204,4e-05,0.000891111111111111
GO:0071805,"potassium ion transmembrane transport",78,"SLC24A3, SLC24A2, ATP1A4, KCNMB4, KCNS2, KCNMB2, HCN2, KCNQ2, HPN, KCNB1, KCNH4, KCNK2, KCNJ11, KCNQ5, KCNA4, KCNAB3, KCNA5, KCNMB1, HCN1, KCNC3, SLC9A5, HCN4, KCNG1, HCN3, SLC9A1, P2RY12, KCNS1, KCNH5, KCNC2, KCNJ2, AQP1, KCNJ14, KCNC1, CCDC51, SLC24A4, KCNIP3, CALM2, KCNA1, KCNH6, SLC9A7, TMEM38B, SLC9A6, KCNK12, KCNN3, PKD2, KCNS3, KCNK1, KCNJ8, KCND3, KCNQ3, KCNF1, KCNG3, KCNV2, ABCC8, SNAP25, KCNH7, KCNJ4, KCNH2, ABCC9, KCNB2, KCNA3, KCNJ12, KCNC4, KCNQ1, KCNK10, KCNIP4, PKD2L1, KCNN2, KCNH1, KCNT1, TMEM38A, KCNV1, KCNJ16, LRRC55, LRRC38, KCNA2, KCNN4, ATP1B3",0.192184406918627,0.000501900478925288,0.0105927416867916,0,0
GO:0007507,"heart development",100,"ZDHHC16, ADAP2, POPDC3, SMG9, MAP2K3, EDNRA, MAP2K1, POU6F1, PDLIM4, SHC1, APLNR, PDGFB, FOXF1, PTN, CXADR, MEF2A, PDLIM5, FGF12, SMYD2, CITED2, DNAH5, SH3PXD2B, NTRK3, OXCT1, ZFP36L1, FOXC1, PCNA, HDAC9, PCSK5, SPARC, KCNQ1, BCOR, BVES, OXTR, MKKS, PPP3CB, MEF2C, GLI3, ZFPM2, IFT74, ID2, CACNA1C, HEG1, PKD2, PDLIM7, FBN1, ANKS6, EIF4G2, ERBB2, TFDP2, GJA1, CCM2, SOX4, FN1, DVL1, ISL1, TNNI3, DVL2, CDKL1, SOX17, SOD2, ACVR1, BICC1, PLCE1, EDN1, PPARG, TEK, TBX1, LDB3, MAP2K5, MTHFD1, ACVRL1, RPS6KA2, CASP3, KCNJ8, PDLIM2, HSPB11, ASCL1, MBD2, ACVR2B, DRC1, PKD1, HEXIM1, FLRT3, SRF, MICAL2, AKAP13, JMJD6, POPDC2, TGFBR1, ACAN, NKX3-1, CDKN1B, DNAAF4, PPARD, CC2D2A, PDLIM3, SENP2, ADM, RBP4",0.0779197678007229,0.000553606675877116,0.0110998138513362,0.00072,0.00614297872340426
GO:0006869,"lipid transport",45,"HDLBP, SLCO2A1, GRAMD1B, OSBPL8, FABP6, ABCD2, CIDEC, SFTPA1, PCTP, PDZD8, STARD10, TSPO, SPNS2, PLTP, ATP8A1, TEX2, OSBPL1A, APOLD1, ABCA1, PLEKHA8, ABCG2, OSBPL11, ABCG1, GULP1, ABCA6, OSBPL2, ABCA9, PEX19, STOML1, ESYT1, OSBPL10, ABCG4, APOC1, OSBPL9, YJEFN3, APOL1, ABCA7, NAXE, APOE, APOL4, VLDLR, OSBP2, ABCA5, APOL2, OSBPL5",0.131359262597529,0.000636987011729429,0.0121634186525477,0,0
GO:0045893,"positive regulation of transcription, DNA-templated",307,"E2F5, EGR1, FOXK2, RFPL2, PER2, ACTL6A, ACTN1, MRPL12, AHR, SHC1, BRCA1, ENY2, TRIM8, RORB, TESC, HHEX, POU3F1, PDGFB, PPARG, CHUK, MAP2K1, CRLF3, FZD7, SMARCD2, ESRRA, WAC, FZD1, MDFIC, CAND2, KMT2E, MED16, MMS19, TRIM32, SMAD3, BLM, TP53BP1, RXRA, RET, ZZEF1, SOX4, FOXF1, MYB, MAP2K3, LGR4, MAPK1, FZD2, TRIM62, MEF2C, ARID1B, MITF, CITED2, CENPJ, RNF10, MECOM, ATF5, HIVEP3, CAPN3, ZFHX3, ANKRD49, TRIM45, RHOG, ARID5B, KCNH2, PAX6, MAP2K2, MT3, ACTR5, WNT5A, MYCN, ACVRL1, ETS2, TGFBR1, NOTCH4, SOX11, FOS, JADE1, AR, LEF1, DEAF1, NDP, PBXIP1, PRMT2, PSMD9, APOE, RFPL3, BLOC1S2, TP53INP2, CITED4, TRIM44, RFC1, HDAC4, PCBD2, ARL2BP, ZNF423, NFATC1, NUP85, CDKN1C, TRIM52, EGR2, CAMK4, NR1H2, CREB3, WWC1, RUNX2, PPARGC1A, E2F1, SMARCD1, TNF, PCBD1, SMAD2, ZNF516, ARHGEF11, TRERF1, SCX, ESRRB, MAD2L2, IKBKB, SETD3, WBP2, ARNTL2, SFRP1, KMT2A, MED14, DTX1, ARNTL, ZNF287, NFATC3, NAT14, TFPT, NPAS2, FZD4, NR1D2, GLI3, PTCH1, JUN, DAXX, KAT6A, ATXN7L3, JMJD6, ATF4, INSR, FOXC1, RORA, SMARCC1, MAP3K5, ZNF281, MDK, MID2, HDAC2, JMY, MESP1, ACVR1, GPATCH3, IL1B, PPARD, ARNT2, ARID1A, DNAJC2, SNAI1, TFEB, BCL10, ZIC1, KLF6, TRIM27, ING2, MAGED1, FANK1, RERE, PMF1, NSD3, ING1, SKAP1, WNT6, ETV1, NR1D1, TADA2A, KDM5A, CAMKK2, MED12L, SOX8, CEBPB, BCL3, MED24, NEUROD1, ZIC3, MCRS1, REL, ACTN4, BRPF1, TEAD1, ZNF711, INHBA, LBH, PHIP, MTDH, HES1, NR1H3, ZBTB16, SERTAD2, NR2F2, PRDM11, RFPL1, SPIN1, PLCB1, PAX8, NAA16, SETD7, FGF7, POU3F3, AFAP1L2, BTRC, WDR77, CTNNB1, PIM1, HLA-DRB1, RFX3, RAI1, TF, YWHAH, TRIM37, PRKCB, FOXO1, MAP2K7, SMARCD3, NPAT, CD74, HMGB2, EAF2, FOXF2, SOX17, STAT1, BICRAL, CLOCK, PIM2, CALCOCO1, SRA1, MSANTD1, ESRRG, ILK, INPP5K, TBL1X, ID2, NOS1, KAT8, TRIM22, ACTN2, MYBL1, MYC, ELK1, TRIM13, TRIM24, PHF8, CDH1, EPC1, BAMBI, TDRD3, CDKN2A, USP16, RGMB, TBX1, NIF3L1, WNT7A, NEK4, FOXL2, KLF7, HEY1, SP3, AIRE, SEC14L2, IGF1, HES5, TACC1, KDM3A, RYBP, PPP3CB, RNF6, CNBP, LHX2, KDM7A, PHF2, FGF2, WNT4, TRIM14, ZNF398, NUPR1, MED13, APBB1, TRIP11, RREB1, NFIB, PRDM16, KAT6B, TFAM, CD38, MAX, CHEK2, MAFB, NFKB1, SPP1, TOPORS, KLF2, ELF2, SMARCA1, NKX3-1, SMARCC2, GLI1, PBX4",0.0575837280697748,0.000683458457909958,0.0122046444810959,0.00044,0.00410325581395349
GO:0009749,"response to glucose",34,"LPL, BAD, PCSK1, TXN2, EIF2B5, CDKN1B, TCF7L2, PFKL, ILDR2, RPS6KB1, EGR1, PPARD, RMI1, SREBF1, SMAD2, ACVR1C, LDHA, ACVR2B, APOM, GJA1, GPLD1, PFKFB2, EIF2B2, TRH, NKX2-2, NEUROD1, CASP3, FKBP1B, CTSV, NDUFA9, SLC8A1, SARM1, ATG7, SIDT2",0.126314995073601,0.000729615296587993,0.0122046444810959,8e-05,0.00139478260869565
GO:0007623,"circadian rhythm",40,"HOMER1, TOP1, CLOCK, NRIP1, NOS2, CRY1, TIMELESS, TNF, RBM4B, ATOH7, PPARGC1A, HS3ST2, NTRK2, KLF9, MTTP, DBP, METTL3, BHLHE40, ADCY1, ARNTL, HNRNPR, ASS1, ATF5, KCNH7, PER1, NPAS2, NONO, ARNTL2, HEBP1, JUN, SREBF1, NR1D1, ID2, EGR3, PER2, KLF10, NDUFA9, PROX1, HTR7, CLDN4",0.0962812240787856,0.000746924797317305,0.0122046444810959,0.00022,0.0028458064516129
GO:0051897,"positive regulation of protein kinase B signaling",79,"INSR, MFHAS1, IGFBP5, FGFR1, ITGB1BP1, FAM110C, PDGFA, IRS1, CX3CR1, VAV1, TRIB3, ADAM8, HSP90AB1, PIK3CB, ANGPT1, TCF7L2, HCLS1, PTPRJ, MC1R, MYDGF, RAMP3, XBP1, PIK3R2, PDGFRA, PINK1, TNFAIP8L3, FLT3, OSBPL8, MEIS3, AKR1C3, TEK, FGF9, KIT, HGF, P2RX4, STRN, FGFR3, FGF18, BTC, ILK, C1QTNF12, ERBB2, PIK3CD, VEGFA, RICTOR, FGF7, MST1R, GAS6, TSPYL5, PIK3CA, MET, ITGB1, RAC1, FERMT2, SEMA5A, FGFR2, TPBG, PDGFB, RASD2, RET, FGF2, NRG2, CHI3L1, PIK3R1, NRG4, P2RY12, STOX1, RTN4, NRG1, NRXN1, LRP2, KITLG, TGFBR1, THEM4, FGF17, TNF, TXN, MTDH, RHOG",0.0690537067826243,0.000760888059918696,0.0122046444810959,0.0003,0.00325135135135135
GO:0010506,"regulation of autophagy",43,"NUPR1, RAB39B, HSPB1, RRAGC, TMEM150C, RRAGB, MFSD8, GPR137, BECN1, RRAGD, PYCARD, FBXL2, ERCC4, PIP4K2B, WAC, DAPK3, USP10, LRRK2, TRIB3, DEPDC5, USP33, ITPR1, USP13, KAT8, RMC1, DEPP1, SOGA1, SOGA3, DRAM1, C9orf72, MTMR3, ROCK1, CASP1, MTCL1, DCAF12, MTMR4, KEAP1, CISD2, DAPK2, WDR41, PIK3R2, PIP4K2A, ZMPSTE24",0.0556278242909527,0.000901816538530276,0.0139087858442554,0.0003,0.00325135135135135
GO:0030334,"regulation of cell migration",49,"PLXNA1, PLXND1, TTBK2, FGF18, RAC1, SST, TMSB4X, TMSB4Y, TMSB10, LMNA, LAMA2, ENPP2, NCK1, FRMD5, PARD6B, THY1, PLXNC1, RCC2, PLXNB2, LAMA4, MACF1, DPYSL3, PHLDA2, MINK1, MYSM1, ROBO4, NEXN, CDK5, LDB2, FGF7, PLXNA3, LMO4, ROCK1, TMSB15A, TMSB15B, KIF2A, LAMA3, AMOTL1, MGAT3, PLXNA4, RTN4, VCL, FGF9, PAX6, LDB1, FGF17, SPATA13, LAMA1, FGF2",0.0519800874880566,0.000950462308034083,0.0141161253896914,0.00234,0.0148942857142857
GO:0006367,"transcription initiation from RNA polymerase II promoter",63,"NR1D1, NR3C2, THRB, PPARD, NR4A2, RARB, NPPA, HDAC7, NR1H3, POLR2J, ERCC2, ESRRA, NR2F1, ESRRB, NR0B1, MAML3, NR3C1, GTF2F2, RORA, ELOB, CDK9, POLR2I, NCOR2, RORB, MED23, TAF13, TAF11, MED7, CCNH, GTF2A2, AR, NR2C1, TAF10, TAF4B, E2F3, RXRA, GTF2A1, POLR2H, NR4A3, NOTCH4, MAML1, TEAD1, POLR2E, TAF9B, TAF2, PPARG, POLR2K, NR2E1, NR2C2AP, GTF2H5, ESRRG, HDAC9, POLR2G, PPARGC1A, HDAC5, TBL1X, TAF3, TAF5, THRA, MAML2, POLR2L, NR1H2, NR1D2",0.0610843985118501,0.00107655449307353,0.0145567969964768,0.0006,0.00523043478260869
GO:0051056,"regulation of small GTPase mediated signal transduction",100,"ARHGAP22, OBSCN, ARHGEF7, ARHGAP44, ARHGAP4, DOCK8, ARHGDIA, AKAP13, ARHGAP39, ARHGAP18, PREX1, ARHGEF17, PLEKHG4, ARHGAP9, DEF6, SIPA1L3, FGD4, ARHGEF6, RHOF, INPP5B, RALGAPA2, ARAP3, GMIP, FGD1, OCRL, RALBP1, KALRN, ARHGAP33, VAV1, RHOG, ARHGEF16, SH3BP1, ARHGAP10, ARHGEF10L, SYDE2, NET1, RAC1, ARHGEF28, TRIO, RHOT2, RHOQ, ARHGEF40, MYO9B, RACGAP1, CDC42, ARHGAP28, ARHGDIB, TIAM2, FGD5, ARHGAP26, BCR, MCF2L, DLC1, PLEKHG1, ARAP1, FGD3, FAM13A, RALGAPB, GARNL3, OPHN1, SIPA1, ARHGAP6, CHN1, ARHGAP1, NGEF, SRGAP2, VAV3, SWAP70, FAM13B, RALGAPA1, RHOV, SRGAP1, RHOC, SOS1, ARHGEF4, ARHGDIG, RAP1GAP, PLEKHG5, ARHGAP36, ARHGEF11, ARHGAP31, ARAP2, ARHGAP32, CHN2, SIPA1L2, VAV2, RASGRF2, ARHGEF18, ARHGAP45, SPATA13, ABR, TIAM1, MCF2, ARHGAP25, ARHGAP29, ARHGAP27, PIK3R2, STARD13, ARHGEF25, SIPA1L1",0.0823013779424043,0.00108837158263553,0.0145567969964768,0.00022,0.0028458064516129
GO:0071333,"cellular response to glucose stimulus",30,"TREM2, PPARGC1A, NME1, ADCY8, GAS6, KCNJ11, OPRK1, XBP1, PIK3CA, TWNK, NEUROD1, ACE, GCLM, STAR, SOX4, SRF, NPTX1, UNC13B, PPP3CA, LGALS1, ENDOG, AQP4, SERPINF1, SLC39A14, GPER1, KCNB1, SLC29A1, PDK3, PRKAA2, PCK2",0.166586833123666,0.00111713746073272,0.0145567969964768,0.00012,0.00185076923076923
GO:0046777,"protein autophosphorylation",84,"JAK2, PIM2, MAP3K10, NEK6, SIK2, STK17B, TRPM7, STK33, STK24, FLT4, MAP3K9, CSF1R, ULK3, PIM1, CAMK4, ALK, PAK1, BCR, STK25, DAPK2, SYK, PIM3, PRKCG, MAP3K13, FLT3, ULK1, HCK, GRK5, FLT1, EPHB1, STK39, THY1, UHMK1, CAMK2D, STK26, ATG101, LYN, LMTK2, DDR1, CAMK2A, CDK5, TEK, TYRO3, ATP13A2, PASK, NTRK2, FES, IRAK1, CHEK2, CAMKK2, AAK1, EPHA4, CLK4, MKNK2, EPHB3, MKNK1, TNIK, LRRK2, TRIM24, FGFR2, MINK1, NLK, STK4, ULK2, FGFR3, HTATIP2, MAPKAPK2, MAP3K3, KIT, PDGFRA, MYLK2, ERBB2, EEF2K, OXSR1, PRKD1, DAPK3, FGFR1, MAP3K21, INSR, CDKL5, FGR, CLK3, CALM2, STK10",0.0774970952720504,0.00112533842117402,0.0145567969964768,0.00046,0.00419227272727273
